Last Name,First Name,Date,Event,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Gritsaev,Sergei,1/6/2019,DV1MS,Ref: 2,,,Ref: 1,Ref: 3,,Ref: 1,,,,,,
Gritsaev,Sergei,1/6/2019,STMWS,,,,,,,,,Ref: 1,Ref: 1,,,
Gritsaev,Sergei,1/7/2019,U20MS,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Gross,Gregory,6/28/2019,DV1WF,Ref: 1,,,,,,,,Video: 1,Video: 1,Video: 1,,
Gross,Gregory,6/29/2019,U19MF,Ref: 1,,,Ref: 3,Ref: 2,,,Ref: 1,,,,,
Gross,Gregory,6/29/2019,U19WS,Ref: 1,,,,,,,,,,,,
Gross,Gregory,6/30/2019,U19ME,Ref: 1,,,Ref: 1,Ref: 1,,,,,,,,
Gross,Gregory,6/30/2019,U19WF,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,,,,,
Gross,Gregory,7/2/2019,U16ME,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Gross,Gregory,7/2/2019,DV1MF,Ref: 1,,,,Ref: 4,,,,,,,,
Gross,Gregory,7/3/2019,U16MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Assist: 1,,,,
Gross,Gregory,7/3/2019,VTMWF,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Gross,Gregory,7/4/2019,DV2MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,,,,,,
Gross,Gregory,7/4/2019,Y14WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,Ref: 1,,,,
Gross,Gregory,7/5/2019,DV3WF,Ref: 1,,,,,,,,,,,,
Gross,Gregory,7/5/2019,Y14MF,Ref: 1,,Ref: 2,,Ref: 2,,Ref: 1,Ref: 1,,,,,
Gross,Gregory,7/6/2019,DV3MF,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Gross,Gregory,7/6/2019,Y10MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Gross,Gregory,7/7/2019,Y12MF,Ref: 1,,,Ref: 5,Ref: 1,,,,,Assist: 1,Video: 1,,
Gross,Liran,10/12/2018,U17WF,Ref: 1,,,,Ref: 2,,Ref: 1,,Ref: 1,,,,
Gross,Liran,10/14/2018,DV1WF,Ref: 1,,,,Ref: 3,,Ref: 1,Ref: 2,Ref: 1,Video: 1,,,
Gross,Liran,10/14/2018,DV2MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,Ref: 1,,Ref: 1,,,
Gross,Liran,12/15/2018,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 2,Video: 1,Ref: 1,Assist: 1,,Assist: 1
Gross,Liran,2/15/2019,U17WF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,Ref: 1  Assist: 1,Assist: 1,,,
Gross,Liran,2/16/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 2,,Video: 1,Assist: 1,Video: 1,,
Gross,Liran,2/17/2019,JTMMF,,,,,,,,Ref: 1,,,,,
Gross,Liran,2/17/2019,U20WF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,Video: 1,Ref: 1,,
Gross,Liran,2/18/2019,U17MF,Ref: 2,,,Ref: 5,Ref: 3,,Ref: 1,,Video: 1,Ref: 1,Ref: 1,,
Gross,Liran,3/1/2019,Y10MF,Ref: 1,,,,Ref: 1,,Ref: 3,Ref: 1,Ref: 1,,,,
Gross,Liran,3/1/2019,Y14WF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,,,,
Gross,Liran,3/2/2019,Y12MF,,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 2,Ref: 1,Video: 1,,,
Gross,Liran,3/2/2019,14TMWF,,,,,,,,Ref: 1,Ref: 1,,,,
Gross,Liran,3/3/2019,DV3WF,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Gross,Liran,3/3/2019,Y14MF,Ref: 1,,,,,,,,,,,,
Gross,Liran,6/28/2019,DV1WF,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,Assist: 1,,,,
Gross,Liran,6/29/2019,U19MF,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,,,,,
Gross,Liran,7/2/2019,U16WF,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,,Assist: 1,,,,
Gross,Liran,7/2/2019,DV1MF,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,Assist: 1,,,,
Gross,Liran,7/3/2019,U16MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,Video: 1,,,,
Gross,Liran,7/3/2019,V70MF,Ref: 1,,,,,,,,Ref: 4,Ref: 1  Video: 1,Video: 1,,Ref: 1
Gross,Liran,7/4/2019,DV2MF,,,,Ref: 2,Ref: 1,,Ref: 1,,Ref: 1,,,,
Gross,Liran,7/4/2019,Y14WF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,Assist: 1
Gross,Liran,7/5/2019,Y14MF,Ref: 1,,Ref: 2,Ref: 4,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,
Gross,Liran,7/6/2019,DV3MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,,,,,,
Gross,Liran,7/6/2019,Y10MF,Ref: 1,,,Ref: 1,Ref: 3,,,,,Video: 1,Video: 1,,
Gross,Liran,7/7/2019,Y12MF,Ref: 1,,Ref: 1,Ref: 4,Ref: 2,,Ref: 1,,,Ref: 1,,,
Gross,Liran,10/13/2018,U17MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
Gross,Liran,10/15/2018,DV1MF,Ref: 2,,,Ref: 2,Ref: 3,,,Ref: 2,Ref: 1,Assist: 1,,,
Gross,Liran,12/14/2018,DV2MF,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,Video: 1
Gross,Liran,12/14/2018,V50WF,Ref: 1,,,,,,,,,,,,
Gross,Liran,12/14/2018,V60WF,,,,,,,,Ref: 1,Ref: 2,Ref: 1  Video: 1,,,
Gross,Liran,12/16/2018,VETMF,Ref: 1,,,,,,Ref: 1,Ref: 1,,,Ref: 1,,
Gruman,Allex,11/9/2018,U20ME,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 2,,,,,,
Gruman,Allex,11/9/2018,U20WE,Ref: 1,,,,Ref: 2,,Ref: 1,,Ref: 1,,,,
Gruman,Allex,11/11/2018,U17ME,Ref: 1,,,Ref: 3,Ref: 3,,Ref: 1,,,,,,
Gruman,Allex,11/11/2018,U17WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,,Ref: 1,,,,
Gruman,Allex,11/12/2018,Y14ME,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,
Gruman,Allex,2/15/2019,U20ME,Ref: 1,,,Ref: 3,,,Ref: 1,,Assist: 1,,,,
Gruman,Allex,2/16/2019,U20WE,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,Ref: 1,,,,
Gruman,Allex,2/17/2019,U17ME,Ref: 1,,,Ref: 2,Ref: 3,,,,Ref: 1  Assist: 1,Ref: 1  Assist: 1,Assist: 1,,
Gruman,Allex,2/18/2019,U17WE,Ref: 2,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,,,,,
Gruman,Allex,3/1/2019,DV3ME,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Gruman,Allex,3/1/2019,Y14WF,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Gruman,Allex,3/2/2019,Y10MS,Ref: 1,,,,,,Ref: 3,Ref: 1,,Assist: 1,,,
Gruman,Allex,3/2/2019,Y12MF,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,,,,,
Gruman,Allex,3/3/2019,Y10ME,Ref: 1,,,,,,Ref: 5,Ref: 2,Ref: 2,Ref: 1,,,Assist: 1
Gruman,Allex,3/3/2019,Y14MF,Ref: 1,,,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,,,,,
Gruman,Allex,3/4/2019,DV3WE,,,,,,,Ref: 2,,,,,,
Gruman,Allex,3/4/2019,Y10WS,,,,,,,,Ref: 1,Ref: 1,,Ref: 1,,Assist: 1
Gruman,Allex,3/4/2019,14TMWS,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Gruman,Allex,6/28/2019,U19WE,Ref: 1,,,Ref: 2,,,Video: 1,Ref: 1,,Video: 1,,,
Gruman,Allex,6/29/2019,D1AWE,Ref: 1,,,,Ref: 2,,Ref: 2,,,,,,
Gruman,Allex,6/29/2019,STMME,,,,,,,,Ref: 1,Ref: 1,,,,
Gruman,Allex,7/1/2019,U16WE,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,Ref: 1,,,
Gruman,Allex,7/1/2019,D1AME,Ref: 1,,,,Ref: 2,,,Ref: 1,,,,,
Gruman,Allex,7/2/2019,U16ME,,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Gruman,Allex,7/2/2019,V40ME,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 2,Video: 1,,,Ref: 1
Gruman,Allex,7/3/2019,DV2ME,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 1,Ref: 1,,,,,
Gruman,Allex,7/3/2019,Y14WE,,,,Ref: 3,Ref: 2,,,Ref: 1,,,,,
Gruman,Allex,7/5/2019,DV3ME,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Gruman,Allex,7/5/2019,DV2WE,Ref: 1,,,,Ref: 3,,,,,,,,
Gruman,Allex,7/6/2019,Y12ME,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,,Ref: 1,,,,
Gruman,Allex,7/7/2019,Y10WE,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Gruman,Allex,11/10/2018,Y14WE,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,,Ref: 1,,,
Gruman,Allex,1/4/2019,U20ME,Ref: 1,,,Ref: 1,,,,,,,,,
Gruman,Allex,1/4/2019,U20WS,Ref: 1,,,,Ref: 2,,Ref: 1,,Assist: 1,,,,
Gruman,Allex,1/5/2019,DV1WE,,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,,
Gruman,Allex,1/5/2019,STMMS,,,,,,,,,Ref: 1,,,,
Gruman,Allex,1/6/2019,DV1ME,Ref: 1,,,Ref: 1,Ref: 2,,,,,,,,
Gruman,Allex,1/6/2019,U20WE,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 2,Assist: 1,,,,
Gruman,Allex,1/7/2019,D1AME,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Gruman,Allex,1/7/2019,STMWE,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Gurinenko,Bogdan,1/4/2019,DV1WE,Ref: 1,,,,Ref: 1,,,,,,,,
Gurinenko,Bogdan,1/4/2019,U20MF,Ref: 1,,,Ref: 1,Ref: 1,,,Ref: 1,Assist: 1,,,,
Gurinenko,Bogdan,1/5/2019,DV1MF,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,,,,,
Gurinenko,Bogdan,1/5/2019,U20WF,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,,,,
Gurinenko,Bogdan,1/6/2019,DV1ME,Ref: 1,,,Ref: 1,Ref: 1,,,,,,,,
Gurinenko,Bogdan,1/6/2019,STMMF,,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,
Gurinenko,Bogdan,1/7/2019,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 2,,,,,
Vincenti Guzzi,Margherita,2/15/2019,U20ME,Ref: 1,,Ref: 1,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1  Assist: 1,,
Vincenti Guzzi,Margherita,2/16/2019,JTMME,,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,
Vincenti Guzzi,Margherita,2/17/2019,U17ME,Ref: 1,,,Ref: 3,Ref: 2,,,,,,,,
Vincenti Guzzi,Margherita,2/17/2019,JTMWE,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Vincenti Guzzi,Margherita,2/18/2019,U17WE,Ref: 2,,,Ref: 1,Ref: 4,,,,,,,,
Vincenti Guzzi,Margherita,3/1/2019,Y10WE,Ref: 1,,,,,,,,,,,,
Vincenti Guzzi,Margherita,3/3/2019,Y14MF,,,,,,,Ref: 1,,,,,,
Vincenti Guzzi,Margherita,3/4/2019,Y12ME,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,Ref: 1,,,,
Hance,Dominique,3/1/2019,Y10MF,Ref: 1,,,,,,Ref: 3,Ref: 1,,,,,
Hance,Dominique,3/1/2019,Y14WF,Ref: 1,,,,Ref: 3,,,Ref: 1,,,,,
Hance,Dominique,3/2/2019,Y12WE,Ref: 1,,,,,,,,,,,,
Hance,Dominique,3/2/2019,Y14ME,Ref: 1,,,Ref: 3,Ref: 3,,Ref: 2,,Ref: 1,,,,
Hance,Dominique,3/3/2019,Y14MF,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Hance,Dominique,3/3/2019,14TMME,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Hance,Dominique,3/4/2019,Y12ME,Ref: 1,,,,Ref: 3,,,,,Ref: 1,,,
Harmon,William,12/14/2018,DV1ME,Ref: 1,Ref: 1,,,,Ref: 3,Ref: 1,,,,,,
Harmon,William,12/15/2018,V60WE,Ref: 1,,,,,,,Ref: 2,Ref: 2,Ref: 1,,,
Harmon,William,4/12/2019,V50WE,Ref: 1,,,,,,,Ref: 3,,Ref: 1,Assist: 1,,
Harmon,William,4/13/2019,VETWE,Ref: 1,,,,,,Ref: 2,Ref: 2,,,Ref: 1,,
Harmon,William,4/14/2019,DV3WE,Ref: 1,,,,,,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,
Harmon,William,4/14/2019,VETME,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,Ref: 1,,,
Harmon,William,4/15/2019,DV1ME,Ref: 1,,,,Ref: 1,,,,Ref: 1,,Assist: 1,,
Harmon,William,6/28/2019,U19WE,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,Video: 2,,,
Harmon,William,6/29/2019,D1AWE,Ref: 1,,,,,,,,,Ref: 1,Assist: 1,,
Harmon,William,6/30/2019,U19ME,,,,Ref: 2,,,,,Assist: 1,,,,
Harmon,William,6/30/2019,V50WE,Ref: 1,,,,,,,,Ref: 2,Ref: 1  Video: 1,Video: 1,,Video: 1
Harmon,William,7/2/2019,U16ME,Ref: 1,,,Ref: 3,Ref: 1,,,Ref: 1,Ref: 1,Assist: 1,,,
Harmon,William,7/2/2019,V50WF,Ref: 1,,,,,,,,,,,,
Harmon,William,7/2/2019,V70WF,,,,,,,,,,Ref: 1  Assist: 1,Assist: 1,,Assist: 1
Harmon,William,7/3/2019,V60MF,Ref: 1,,,,,,Ref: 2,Ref: 4,Ref: 1,Ref: 1,Assist: 1,,
Harmon,William,7/3/2019,Y14WE,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,Ref: 1,,,
Harmon,William,7/4/2019,DV3WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,,,,
Harmon,William,7/4/2019,Y14ME,Ref: 1,,Ref: 1,Ref: 5,,,Ref: 1,,,Ref: 1,,,
Harmon,William,7/6/2019,DV3MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Harmon,William,7/6/2019,Y12WE,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,Ref: 1,,,
Harmon,William,7/7/2019,Y10ME,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,Ref: 1,Assist: 1,,
Harmon,William,12/17/2018,DV1WE,,Ref: 1,,,,Ref: 2,Ref: 2,,,,,,
Harmon,William,12/17/2018,DV2ME,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,Assist: 1
Harmon,William,12/14/2018,DV2WE,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,,Assist: 1
Harmon,William,12/16/2018,V50ME,Ref: 1,,,,,,Ref: 3,Ref: 1,,Ref: 1,,,Video: 1
Harmon,William,12/16/2018,V70ME,Ref: 1,,,,,,,Ref: 3,Ref: 2,Assist: 1,Assist: 1,,Ref: 1
Harper,Brian,11/9/2018,U20ME,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,,,,
Harper,Brian,11/9/2018,U20WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,Ref: 1,Assist: 1,,,,
Harper,Brian,11/11/2018,U17ME,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 2,,,,,,
Harper,Brian,11/11/2018,U17WE,Ref: 1,,,Ref: 1,Ref: 4,,Ref: 1,Ref: 1,Assist: 1,Assist: 1,Ref: 1,,
Harper,Brian,11/12/2018,Y14ME,Ref: 1,,,,Ref: 1,,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,,
Harper,Brian,12/15/2018,D1AME,Ref: 1,,,,Ref: 1,,Ref: 2,,Ref: 1,Ref: 1,,,
Harper,Brian,12/15/2018,V60WE,,,,,,,,Ref: 1,Ref: 1,Video: 1,Assist: 1,,Assist: 1
Harper,Brian,12/15/2018,VETME,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,,,,
Harper,Brian,2/15/2019,U20ME,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Video: 1,Ref: 1,,,
Harper,Brian,2/16/2019,U20WE,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Harper,Brian,2/17/2019,U17ME,Ref: 1,,,Ref: 4,,,Ref: 1,Ref: 2,Video: 2,Video: 1,Ref: 1,,
Harper,Brian,2/18/2019,U17WE,Ref: 2,,,Ref: 3,Ref: 3,,Ref: 2,,Video: 1,Video: 1,Video: 1,,Ref: 1
Harper,Brian,3/1/2019,14TMMF,,,,,,,,,Ref: 1,Ref: 1,,,Ref: 1
Harper,Brian,3/1/2019,Y14WF,,,,,Ref: 1,,Ref: 1,Ref: 1,,Ref: 1,Assist: 1,,
Harper,Brian,3/2/2019,Y12MF,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,,,,,
Harper,Brian,3/2/2019,14TMWF,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
Harper,Brian,3/3/2019,Y14MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,,,,,
Harper,Brian,3/3/2019,Y14WE,Ref: 1,,,Ref: 2,Ref: 4,,Ref: 2,Ref: 1,,Video: 1,Ref: 1,,
Harper,Brian,3/4/2019,DV3MF,Ref: 1,,,,Ref: 1,,Ref: 2,,Ref: 1,,,,
Harper,Brian,3/4/2019,Y12ME,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,,,,,
Harper,Brian,4/12/2019,V50WE,Ref: 1,,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,
Harper,Brian,4/13/2019,VETWE,Ref: 1,,,,,,Ref: 2,Ref: 1,,,Video: 1,,Assist: 1
Harper,Brian,4/14/2019,DV1WE,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
Harper,Brian,4/14/2019,VETME,Ref: 1,,,,Ref: 2,,Ref: 2,,,,,,
Harper,Brian,4/15/2019,DV1ME,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,,,
Harper,Brian,4/15/2019,DV3ME,,,,,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Harper,Brian,6/28/2019,U19WE,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Video: 1,,,,
Harper,Brian,6/29/2019,D1AWE,Ref: 1,,,,,,,,,Video: 1,,,
Harper,Brian,6/29/2019,STMME,,,,,,,,,Ref: 1,,,,
Harper,Brian,6/30/2019,DV1WE,Ref: 1,,,,Ref: 3,,Ref: 2,,Assist: 1,Ref: 1,,,
Harper,Brian,6/30/2019,U19ME,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,Assist: 1,,,
Harper,Brian,7/1/2019,U16WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,Ref: 1,,Ref: 1,Video: 1,,
Harper,Brian,7/1/2019,D1AMF,Ref: 1,,,,Ref: 2,,,,,,,,
Harper,Brian,7/2/2019,U16ME,,,,Ref: 3,,,Ref: 1,Ref: 1,Video: 1,Assist: 1,,,
Harper,Brian,7/2/2019,V50ME,Ref: 1,,,,Ref: 1,,Ref: 3,,,Video: 1,Assist: 1,,
Harper,Brian,7/3/2019,Y14WE,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,Video: 1
Harper,Brian,7/4/2019,DV2MF,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,,,,,,
Harper,Brian,7/4/2019,Y14ME,Ref: 1,,,Ref: 5,Ref: 2,,,Ref: 1,,,,,
Harper,Brian,7/5/2019,DV2WE,Ref: 1,,,,Ref: 2,,,,Ref: 1,,,,
Harper,Brian,7/6/2019,Y12ME,Ref: 1,,,,,,,,,,,,
Harper,Brian,7/7/2019,Y10WE,Ref: 1,,,,,,,,,Assist: 1,Assist: 1,,Ref: 1
Harper,Brian,11/10/2018,Y14WE,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,,,,
Harper,Brian,12/14/2018,DV1ME,Ref: 1,,,Ref: 1,Ref: 3,,,,,,,,
Harper,Brian,12/17/2018,DV1WE,,Ref: 1,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,Assist: 1
Harper,Brian,12/14/2018,DV2WE,,,,,,,Ref: 2,,,,,,
Harper,Brian,12/16/2018,V50ME,Ref: 1,,,,,,Ref: 3,Ref: 1,Ref: 1,Assist: 1,Video: 1,,Ref: 1
Harper,Brian,12/16/2018,VETWE,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Harris,Paul,10/12/2018,CHRME,,Ref: 1,,,,,,,,,Ref: 1,,
Harris,Paul,10/12/2018,CHRWE,Ref: 1,Ref: 1,,,,,,,,Ref: 1,Ref: 1,,
Harris,Paul,10/14/2018,CHRMS,Ref: 1,Ref: 1,,,,,,,,,Ref: 1,,Video: 1
Harris,Paul,10/14/2018,CHRWS,,Ref: 1,,,,,,,,Ref: 1,Ref: 1,,Video: 1
Harris,Paul,4/12/2019,CHRME,Ref: 1,,,,,,,,,,,,
Harris,Paul,4/12/2019,DV2ME,Ref: 1,,,,,,,,,,,,
Harris,Paul,4/12/2019,V60WE,,,,,,,,Ref: 4,Ref: 2,Ref: 1  Video: 1,Video: 1,,Assist: 1
Harris,Paul,4/13/2019,CHRMF,Ref: 1,Ref: 1,,,,,,,,Ref: 1,Video: 1,,
Harris,Paul,4/13/2019,CHRWF,Ref: 1,Ref: 1,,,,,,,,,Video: 2,,
Harris,Paul,4/14/2019,CHRMS,,,,,,,,,,,Video: 2,,
Harris,Paul,4/14/2019,CHRWS,Ref: 1,,,,,,,,,,Video: 2,,
Harris,Paul,4/14/2019,DV3WE,Ref: 1,,,,,,Ref: 2,Ref: 1,,,,,Video: 1
Harris,Paul,4/15/2019,DV1ME,Ref: 1,,,,,,,,,,,,
Harris,Paul,4/15/2019,DV2WE,Ref: 1,,,,,,,,,,,,Video: 1
Harris,Paul,10/13/2018,CHRMF,,,,,,,,,,Ref: 1,,,Ref: 1
Harris,Paul,10/13/2018,CHRWF,,,,,,,,,,Ref: 1,Ref: 1,,Assist: 1
Harris,Paul,10/15/2018,U17ME,Ref: 1,,,,,,,,,,,,
Harris,Paul,10/15/2018,U17WE,Ref: 1,,,,Ref: 2,,Ref: 3,,Assist: 1,,,,
Harris,Paul,1/4/2019,CHRMS,Ref: 1,Ref: 1,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Harris,Paul,1/4/2019,CHRWS,,,,,,,,,,Ref: 1,Video: 2,,Ref: 1
Harris,Paul,1/5/2019,CHRMF,Ref: 1,Ref: 1,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Harris,Paul,1/5/2019,CHRWF,,,,,,,,,,Ref: 1,Ref: 1,,Video: 1
Harris,Paul,1/6/2019,CHRME,Ref: 1,Ref: 1,,,,,,,,Ref: 1,Video: 2,,Ref: 1
Harris,Paul,1/6/2019,CHRWE,Ref: 1,,,,,,,,,,Video: 1,,Video: 1
Harris,Paul,1/7/2019,D1AME,Ref: 1,,,,Ref: 1,,,,,,,,
Harris,Paul,1/7/2019,STMWE,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Hashim,Aya,6/28/2019,DV1ME,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 2,,,,,,
Hashim,Aya,6/29/2019,STMME,,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Hashim,Aya,6/30/2019,DV1WE,Ref: 1,,,,Ref: 1,,Ref: 2,,,,,,
Hashim,Aya,6/30/2019,U19ME,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Hashim,Aya,7/1/2019,VTMWE,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Hashim,Aya,7/2/2019,U16ME,,,,,,,,,Assist: 1,,,,
Hashim,Aya,7/2/2019,V50ME,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,,,,Ref: 1
Hashim,Aya,7/3/2019,DV2ME,Ref: 1,,,,,,,,,,,,
Hashim,Aya,7/3/2019,VTMME,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Hashim,Aya,7/4/2019,DV3WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,,,,
Hashim,Aya,7/4/2019,Y14ME,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 2,,,,,,
Hashim,Aya,7/5/2019,DV3ME,Ref: 1,,,,,,,,,,,,
Hashim,Aya,7/5/2019,DV2WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,,,,
Hashim,Aya,7/6/2019,Y12ME,Ref: 1,,,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,,,Ref: 1,,
Hashim,Aya,7/7/2019,Y10WE,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Hazle-Cary,Jacob,2/15/2019,U17MS,Ref: 2,,,,,,,,,,,,
Hazle-Cary,Jacob,2/15/2019,U17WF,,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Hazle-Cary,Jacob,2/15/2019,U20ME,Ref: 1,,,Ref: 3,Ref: 1,,,,,,,,
Hazle-Cary,Jacob,2/16/2019,U20MF,Ref: 1,,,Ref: 4,Ref: 1,,,,,,,,
Hazle-Cary,Jacob,2/16/2019,U20WS,Ref: 2,,,Ref: 1,Ref: 4,,,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,,
